hour,start_station_id,ride_count
5,7790.04,6
11,8547.04,1
6,8547.04,1
2,7712.06,4
17,8485.01,1
15,8547.04,1
5,5470.1,2
5,7388.1,2
5,3552.09,8
23,7648.16,10
2,8387.03,1
6,8650.11,1
0,7983.02,2
21,8351.06,1
18,8579.09,2
7,5431.01,1
3,8394.15,1
5,5391.06,3
2,7625.18,1
2,6724.01,1
5,6724.01,2
21,5273.01,1
19,8358.1,1
1,6080.07,1
23,8416.1,1
4,5503.01,1
23,7945.07,2
9,8586.09,4
6,6576.07,1
18,8410.1,1
23,6249.02,2
7,8550.04,1
23,7540.02,2
6,4798.1,1
3,4095.1,1
4,3831.03,1
18,8369.08,7
3,8029.28,1
7,5920.03,3
1,8451.07,1
8,8272.08,5
0,7669.1,2
4,7443.01,4
4,6969.08,2
23,8130.02,1
6,5033.01,4
19,6490.02,3
22,3243.02,1
15,3243.02,2
0,7948.1,1
6,5430.1,3
4,4253.02,2
5,6538.11,3
4,3950.03,14
0,8469.05,3
2,3223.07,1
5,5379.1,1
21,3776.1,1
4,3180.02,2
5,3180.02,3
0,8144.09,1
19,3958.02,1
0,3347.03,3
1,3822.08,1
3,3408.05,1
18,6683.01,2
17,2961.05,3
21,6683.01,1
3,5359.13,1
5,3347.03,3
22,2932.03,1
20,2832.03,3
4,8041.07,3
1,5656.03,1
2,7286.05,4
6,6185.07,13
9,2883.03,4
10,2923.01,1
18,2923.01,4
13,3341.06,2
4,5288.09,1
2,4220.02,4
0,3309.04,1
4,4707.04,5
1,6618.02,1
18,6724.01,1
9,3121.01,1
7,6724.01,4
1,4307.13,2
3,4298.05,2
19,6651.01,2
15,8040.03,4
7,2733.03,3
6,6636.04,1
1,5289.05,1
4,3306.03,1
15,8356.04,7
4,7898.03,3
23,3300.04,1
3,5115.01,2
1,4261.03,1
10,3138.09,2
18,3300.04,2
4,8130.02,1
9,3877.04,2
18,4912.1,4
1,6451.07,3
21,5471.04,2
5,7685.14,6
18,5923.02,4
17,6167.03,3
0,6167.03,1
4,5137.11,2
2,5359.13,3
5,4993.02,5
3,7202.07,2
1,4962.08,5
1,7009.06,2
1,5998.09,1
7,6970.02,1
5,8254.01,4
0,7284.01,2
5,4193.14,5
3,4375.02,2
2,5860.02,1
0,6283.05,5
23,4895.15,8
5,6932.15,5
3,4689.08,1
23,7741.04,6
0,6185.04,1
2,5851.01,1
1,7032.02,1
18,3246.06,3
11,4137.1,5
3,7161.08,1
4,5010.02,2
21,8100.01,3
9,6417.04,3
12,8539.02,1
19,6417.04,3
3,5696.03,5
0,7032.06,1
1,4301.07,4
8,6380.1,3
1,6374.05,1
0,6435.02,1
17,6191.04,3
21,8187.04,1
3,8257.03,1
4,8236.01,6
16,3084.05,4
1,8265.09,1
18,6692.03,2
19,6426.05,1
23,8491.07,3
4,8667.01,1
5,5872.1,18
23,3161.02,1
1,7159.08,1
23,6596.1,1
11,3205.06,2
14,3243.02,7
1,6058.08,2
11,6877.06,2
1,5247.1,3
1,5772.05,3
4,6644.08,17
23,3087.01,1
19,6123.02,2
5,4077.04,1
1,6659.03,3
20,3391.1,2
1,7082.08,4
3,5450.04,7
5,4600.09,4
22,5851.01,1
4,5938.01,2
2,6422.08,2
4,5470.1,1
3,6608.09,1
23,8054.04,2
19,6096.01,1
2,5053.01,1
5,5696.03,7
2,7111.1,2
14,3121.01,1
3,6323.11,1
7,5123.07,1
23,4771.07,3
1,6499.06,1
20,5199.01,1
6,7618.01,1
22,7716.19,7
3,7868.05,1
12,6390.05,1
5,6869.1,1
4,6339.06,6
12,6304.04,2
23,6576.07,1
23,6937.07,2
0,7186.15,1
6,3751.05,4
21,4765.07,1
4,6593.15,3
11,4014.01,1
3,4568.01,4
20,3113.06,2
3,7756.1,4
0,3359.03,1
0,7170.04,3
21,8285.09,3
3,4665.02,2
3,4947.04,1
4,4510.04,2
22,5354.01,2
17,8535.09,4
5,6782.01,1
15,8699.01,3
1,4028.03,1
5,7152.1,4
4,4116.08,2
16,2782.02,4
23,4416.1,5
5,5362.08,9
1,5362.08,3
10,8024.05,3
4,7832.04,3
0,7414.17,4
5,6943.07,5
2,7502.01,4
1,8430.03,3
10,3460.06,1
7,6005.04,1
20,3256.04,3
14,4374.01,2
4,7876.07,2
6,6092.01,3
6,4582.08,1
2,4582.08,1
4,6958.06,2
2,6718.02,1
0,5146.03,3
3,8543.01,1
23,8571.02,1
18,8489.06,1
22,8489.06,3
4,6762.04,4
22,5731.03,1
11,3999.06,3
10,5273.01,2
19,7639.06,2
21,6621.06,2
18,4687.03,6
6,7178.02,6
12,7066.01,6
3,6334.03,1
17,8268.08,2
3,4348.07,4
5,5024.10,1
4,7382.04,2
10,4757.06,1
9,3327.01,5
0,4325.03,5
18,7925.04,6
16,6885.01,1
19,6885.01,2
23,6662.09,1
2,7783.18,1
2,6529.02,3
6,6994.06,1
1,4912.10,1
1,7918.12,3
18,5953.03,3
5,5953.03,5
4,5354.01,4
18,7152.10,3
2,3862.07,1
0,6198.03,4
5,5279.03,7
9,3187.01,1
1,5167.06,3
4,5137.10,1
17,6757.03,3
3,6847.02,2
6,8049.10,4
6,6037.02,1
5,3952.07,4
5,7872.03,2
18,6216.01,2
2,7814.01,4
9,8579.09,1
1,6907.03,1
8,6465.04,9
14,6105.02,1
0,8619.02,3
2,5506.10,2
20,6960.10,1
1,6804.01,6
5,8428.05,2
11,3639.04,2
3,6047.03,1
20,4054.06,1
6,6213.01,1
19,8144.09,10
4,6611.07,8
5,5666.04,12
8,6014.01,1
5,3172.01,2
22,8528.05,3
5,5581.01,1
9,6810.01,9
8,8636.04,1
11,6660.05,5
3,5914.03,4
4,6854.05,3
20,8655.02,1
5,4821.10,3
4,5633.04,2
9,6960.10,1
5,6839.04,3
0,8532.03,2
23,4129.10,1
19,8358.10,1
4,4812.04,1
14,8107.10,12
0,7039.03,3
15,6276.02,11
22,3887.03,4
4,3223.07,13
4,7188.10,2
6,4143.04,9
4,6290.13,5
23,7233.05,4
3,7595.17,2
5,8379.06,1
7,2961.05,1
3,6401.03,2
17,3187.01,2
4,8061.01,2
17,3172.01,2
22,3148.09,3
21,3148.09,1
21,3187.01,5
1,7284.01,3
23,7284.01,5
8,8233.01,4
20,6365.10,3
4,6233.05,1
22,3087.01,4
18,8245.03,1
13,8024.05,3
4,8149.09,5
23,6614.01,4
4,7342.01,2
3,6629.06,2
2,7230.10,2
4,5145.02,1
3,5997.10,2
19,5688.02,3
11,3007.05,5
20,6810.01,3
6,4483.10,4
4,6298.04,4
8,8076.08,2
9,3256.04,8
5,3768.02,1
9,2912.08,4
3,3263.01,3
19,5764.02,3
16,3382.04,2
6,8323.05,6
1,6569.09,2
3,6298.04,3
14,3567.05,3
1,5902.07,2
22,7291.06,2
5,3879.04,3
14,6033.01,2
4,4228.02,1
4,3576.1,1
3,3620.02,1
6,7896.11,5
4,5721.07,2
7,3555.04,14
21,6869.06,2
8,6527.07,2
9,5289.05,11
1,4719.04,1
3,3719.02,1
6,3480.04,10
8,3504.02,3
3,3902.06,6
5,6825.03,1
15,2872.02,3
2,3353.04,1
23,8428.05,3
4,6028.01,1
8,8111.04,5
12,3138.09,3
12,7883.06,1
6,8096.03,1
14,3300.04,5
2,7382.04,2
12,3243.02,2
20,3000.08,9
22,3161.02,3
3,5288.08,2
4,5134.09,2
2,6258.03,2
2,7756.1,6
22,7256.01,2
5,7052.01,8
9,8114.02,2
2,6422.09,6
4,7932.10,2
3,6659.10,1
23,7870.02,1
10,7152.10,5
8,8144.09,11
17,6242.10,2
21,7870.02,2
11,3958.02,3
21,7940.04,4
5,4821.03,5
3,7360.10,2
9,2782.02,5
9,2832.03,9
2,7884.04,9
5,7018.01,3
6,7391.02,1
1,8103.05,2
19,7391.02,3
6,5362.08,17
21,8245.03,2
7,8245.03,4
6,8245.03,6
22,7830.03,5
3,3759.07,2
20,8252.03,4
0,3007.05,1
6,8005.03,2
23,8269.01,1
8,7849.10,13
23,7627.10,2
11,7627.10,8
3,5084.03,2
1,4582.08,2
17,3567.05,4
22,8323.05,1
10,4821.10,12
3,5004.02,2
4,8008.03,2
10,8327.15,5
9,4237.01,8
6,4695.04,3
0,8307.05,4
7,8040.03,1
14,8236.01,1
3,5335.03,1
3,3791.02,2
8,7883.09,3
23,8236.01,5
3,8494.01,1
6,8236.01,3
16,8236.01,7
6,7983.04,2
1,7003.06,2
6,5099.03,1
12,3300.04,2
7,8325.08,2
2,7386.10,1
11,3853.02,2
12,7256.01,5
8,7256.01,6
9,8107.10,2
0,6329.06,1
16,8605.06,4
3,6554.05,2
0,7870.02,1
0,4045.01,1
4,7886.02,2
1,4416.10,2
0,5860.02,4
0,6839.10,14
7,8366.06,4
17,8384.03,1
2,4483.10,4
13,5688.02,4
10,8483.02,1
21,7849.10,5
20,4404.10,9
2,5422.09,5
3,4404.10,1
12,3256.04,4
2,4122.03,1
6,4317.05,2
0,8579.03,1
9,5501.06,3
9,6298.04,3
4,6650.07,3
10,8104.10,5
20,3742.11,2
0,4821.10,4
8,8472.08,3
18,5945.01,2
3,4689.03,6
6,4637.07,4
2,6276.05,1
4,5593.02,4
2,8407.03,2
0,6349.03,1
4,6230.04,1
4,4386.05,1
1,4249.10,2
3,7777.02,1
3,4116.09,1
7,4921.04,4
10,4196.01,2
12,3639.04,2
4,8356.02,2
1,6340.09,1
3,4278.03,4
18,6267.08,4
10,4798.10,1
4,7901.04,1
21,8107.10,1
21,8632.07,6
10,8285.09,5
0,2984.04,5
0,7995.04,7
4,7100.07,1
3,7979.17,1
1,7979.17,4
8,7165.01,10
3,6839.1,2
10,3492.04,6
2,4263.12,5
3,3911.05,1
1,6857.09,3
23,5902.07,5
2,3731.11,2
0,7152.10,1
6,3917.03,3
0,7891.06,1
2,8018.09,5
1,7781.1,4
5,4659.02,2
3,4605.04,1
5,4821.1,1
4,6966.04,1
7,6566.01,1
12,3356.07,2
5,6319.04,1
3,8160.03,1
19,3535.03,6
0,3999.06,2
7,7082.14,8
22,7957.11,3
23,7618.01,1
0,3504.02,1
17,8080.01,1
6,6656.05,4
2,4214.04,3
20,3877.04,3
6,6937.07,2
2,4334.02,3
10,4095.1,4
11,8175.06,1
5,5368.03,15
20,4546.04,2
13,6276.02,6
8,5917.02,3
23,8699.01,1
22,8699.01,3
21,3388.02,1
1,7910.01,1
0,6399.06,3
5,6659.1,2
0,7233.05,2
4,7701.21,1
4,8254.01,1
14,7391.02,7
5,6398.08,2
7,7970.05,6
2,6258.02,4
4,6517.08,4
20,8786.01,5
2,6998.08,5
23,6703.06,2
2,6955.05,4
17,8879.02,1
2,7062.07,5
2,4732.04,11
0,6996.01,2
3,4327.09,3
22,8252.03,1
6,7849.1,2
3,5847.01,3
22,8483.02,2
22,6225.03,2
0,3113.06,1
20,3564.04,8
19,6660.05,1
7,3379.03,3
4,6432.1,6
12,6383.06,4
18,4023.05,3
23,7265.10,2
4,5922.04,17
23,8285.11,7
7,2912.08,2
16,4582.08,6
23,8646.02,3
5,6037.02,1
13,6793.01,1
20,6417.04,1
3,4357.01,3
0,7291.06,1
3,6551.02,2
5,5270.07,4
3,8407.03,1
21,8462.09,5
1,6216.01,1
0,3376.02,3
2,3457.03,3
3,3457.03,1
23,5953.03,2
15,6727.02,10
6,6727.02,1
4,4474.01,10
11,8362.09,1
1,3845.05,1
11,8340.01,2
9,8340.01,1
0,8340.01,2
19,8115.01,7
15,8110.04,6
7,3451.01,5
0,8397.02,3
11,8505.08,1
22,8245.03,1
6,7654.04,1
7,8643.01,2
10,5851.01,4
9,6171.02,1
20,5548.01,2
4,5971.09,2
6,8430.03,1
4,6793.01,1
3,5053.01,2
5,6365.1,4
0,6798.01,1
4,6836.07,2
19,6836.07,14
9,6654.05,3
10,8387.03,6
18,7983.02,2
19,5217.03,3
22,5579.04,6
23,5579.04,5
7,4064.03,1
10,6392.02,1
15,6949.03,4
1,6346.02,3
2,4550.05,4
9,3535.03,5
3,6779.05,4
22,5471.04,1
23,4546.04,3
23,8348.02,7
9,6314.09,1
10,8171.06,4
21,6141.02,2
12,6417.11,8
5,4933.03,1
2,4933.03,1
6,4933.03,1
0,8676.01,1
1,4933.03,2
5,6240.05,3
6,6554.05,3
2,6659.1,3
4,5225.02,3
13,6240.05,4
6,6290.13,6
5,4663.02,6
5,4840.06,3
20,6116.03,7
8,6533.02,1
1,5930.02,3
22,6718.02,4
5,7154.1,11
6,6561.01,53
8,6123.02,5
6,6365.1,6
17,8756.03,1
22,8366.06,3
11,6757.03,4
4,6056.02,1
6,6056.02,8
2,6614.01,1
6,6290.06,1
2,6737.03,2
7,7599.09,16
17,8841.03,1
11,5688.02,2
10,6741.03,1
14,4023.01,4
4,8172.07,1
7,5043.06,16
9,5611.04,1
10,7696.07,1
1,5043.06,4
4,6108.03,1
2,4357.01,2
23,5053.01,3
6,4677.01,2
15,5510.02,4
2,6148.02,5
8,6603.06,3
5,6108.03,4
4,6718.02,2
14,8772.06,4
22,6323.04,4
2,6442.08,2
3,6442.08,1
0,8664.06,2
4,6551.02,1
6,6323.04,8
6,6949.03,1
7,6949.03,2
0,6218.04,4
5,6408.08,4
23,7039.03,5
2,8348.02,2
20,6167.03,1
0,3223.07,3
22,6536.02,3
11,6609.03,2
0,3046.03,2
2,7233.05,2
15,3172.01,4
2,3243.02,2
15,6533.02,3
13,7966.02,4
9,6155.03,1
5,7363.04,7
8,6056.02,1
2,3611.02,9
19,6468.01,3
12,6893.10,7
3,4001.09,3
6,3256.04,5
2,3294.03,1
3,6654.05,1
10,6037.02,4
21,8650.11,1
23,7983.02,1
10,5579.04,2
19,6349.03,11
6,7840.11,1
10,8099.04,5
18,8558.01,2
12,3309.04,1
11,3707.01,4
5,6465.04,1
22,8766.03,2
6,8432.11,3
10,6183.03,2
22,6374.05,1
12,7626.02,3
16,6423.03,1
15,3350.04,2
5,5805.05,13
16,8692.04,1
23,8187.04,1
23,6840.02,2
0,6514.08,1
22,8187.04,2
23,3327.01,1
3,7271.01,1
20,8225.05,7
3,6585.11,6
7,6053.01,1
7,5878.02,4
1,3564.04,1
1,3448.02,5
23,6668.06,1
2,7719.13,1
5,7034.09,4
10,7034.09,16
3,7034.09,1
1,6090.03,1
23,6090.03,3
7,8095.06,4
23,6401.01,1
6,5917.02,1
2,4458.06,1
14,6180.05,1
21,6536.02,5
0,6314.09,1
1,8144.09,2
7,4143.04,3
10,5992.02,5
18,4945.06,11
20,4945.06,7
0,5992.02,1
5,4119.04,17
12,7202.07,15
4,6283.05,2
9,7970.05,4
5,8108.02,1
11,4816.02,4
7,7165.01,9
6,4784.02,6
5,4784.02,1
6,3850.03,1
1,4672.01,5
22,6365.1,3
1,6552.07,1
0,5057.07,2
2,6545.07,2
15,5057.09,5
2,4039.04,1
4,4871.02,1
5,4871.02,1
23,7163.07,1
5,7119.04,3
5,6996.01,4
5,4301.04,7
10,5057.09,4
13,5611.05,2
5,3564.04,2
1,3972.08,1
7,8005.03,7
18,8483.02,3
0,3972.08,2
6,3922.02,3
4,6438.04,2
5,3922.02,6
5,5470.02,1
2,6645.06,2
7,6718.02,11
14,5431.01,2
21,7068.07,5
4,4461.04,16
5,6276.05,1
5,8190.03,3
1,5145.02,1
4,6276.05,2
6,7220.01,1
12,6216.01,4
23,7210.07,2
1,6218.04,1
22,3975.02,12
23,6873.01,4
6,6167.03,3
6,6723.10,1
3,6493.03,1
11,6536.02,6
13,3084.05,1
14,7152.10,4
19,3388.02,2
4,6554.05,2
4,6812.06,7
9,6290.13,3
2,6416.06,4
0,4962.08,6
3,4993.02,2
4,4993.02,20
2,8209.01,1
2,3034.02,1
16,3034.02,9
1,6520.07,3
22,6433.01,3
1,3839.02,5
1,7983.02,3
4,6365.10,3
2,6552.07,2
5,5137.10,1
0,6545.07,3
1,3428.04,1
3,6887.03,3
21,5688.02,2
23,5470.10,3
0,5442.09,6
2,4446.05,8
8,6222.04,2
5,5623.03,6
0,6570.06,2
17,8049.10,1
19,8811.01,4
9,8049.10,3
15,6913.03,2
3,5114.08,1
12,4113.01,2
23,6234.01,7
13,4113.01,4
22,4677.01,7
21,8703.05,4
5,3294.03,3
4,8096.02,2
4,6720.07,3
11,3526.04,2
5,6720.07,8
0,3966.03,1
11,6798.01,18
22,8650.11,2
5,6176.11,8
4,5230.02,9
4,6907.03,1
0,7984.04,1
22,6511.03,8
22,3966.03,5
20,3707.01,5
4,4689.03,3
3,5666.11,2
10,6960.10,1
2,5027.02,3
4,7723.01,3
4,6408.08,2
3,8358.03,6
5,8453.14,3
0,6612.09,4
18,8107.10,5
16,8107.10,7
20,8107.10,5
3,7052.01,4
6,4054.06,2
0,6090.03,3
0,5354.01,1
13,8095.06,7
21,6727.02,7
2,8362.09,3
10,6242.10,7
5,6314.09,1
23,8472.06,2
22,8472.06,5
23,4962.02,7
0,3526.04,1
5,8699.01,7
12,6213.01,6
22,5359.10,19
2,8272.01,4
10,7870.02,4
16,4014.01,3
9,7844.05,1
1,7210.07,1
6,7940.02,2
4,8209.01,1
9,7870.02,2
1,8717.07,1
23,8233.01,1
20,6200.03,17
5,5779.10,3
5,4697.01,4
2,3665.06,1
5,4931.05,2
2,6137.04,2
11,6365.10,6
22,6848.04,3
5,5578.02,2
1,5137.10,3
2,6104.01,2
19,6848.04,3
15,6757.03,6
1,8149.09,9
23,5137.10,6
23,8384.03,1
7,8403.02,5
14,7830.03,19
3,5181.04,1
1,5076.04,1
23,7230.10,8
5,6877.05,1
4,6877.05,2
6,8531.05,1
1,6877.05,3
2,7849.10,2
4,5140.06,3
0,6913.03,1
23,6171.02,1
3,5422.09,4
2,6913.03,1
3,4225.14,4
22,7876.07,2
5,5146.03,2
23,8703.05,1
14,6037.02,7
18,8456.05,2
6,5010.02,2
22,8213.01,10
14,5945.01,4
2,7111.10,1
0,6465.04,1
0,8366.07,1
19,5248.05,2
5,5238.05,2
2,6475.07,2
22,6380.10,1
8,6636.04,8
4,4789.03,2
19,8416.10,3
7,8416.10,1
5,4821.06,4
9,6390.05,2
3,7059.01,3
2,8344.09,1
23,8344.04,2
22,7945.07,1
11,7945.07,4
3,7945.07,3
0,6047.03,2
10,6047.03,4
21,7888.10,1
18,8096.03,4
2,6787.02,1
4,5128.04,3
18,JC009,1
2,6498.10,2
7,5539.06,3
2,8111.07,2
17,8649.03,1
5,4781.05,3
8,8799.01,1
0,4994.10,4
4,5920.03,2
0,8782.01,1
2,7128.08,3
10,5471.04,3
6,5379.10,9
19,3776.10,2
3,4510.04,5
6,8583.02,2
3,7991.01,2
0,7932.10,2
9,7152.10,5
3,7188.10,1
5,7188.10,1
4,7611.02,7
22,3046.03,2
2,7360.10,4
7,6116.03,13
2,8284.01,1
12,4416.10,4
10,8233.01,2
3,4528.01,15
7,4756.04,1
1,7165.01,1
4,6839.10,1
3,7057.07,6
3,8133.08,1
5,4377.04,5
6,8696.05,1
16,8647.10,2
13,8210.01,7
5,5093.01,2
5,3905.15,3
14,8672.05,1
5,5403.04,1
22,5997.10,10
8,8049.10,6
4,3515.01,3
3,3376.02,1
2,4404.10,2
0,4110.1,4
3,2883.03,2
12,4137.10,5
0,8703.05,2
20,8579.03,6
5,5500.02,3
6,4157.10,5
5,4170.08,1
22,8104.10,1
14,4821.10,10
21,7579.11,16
21,5084.03,8
13,8190.03,6
6,3834.10,7
23,5273.01,4
3,7049.04,2
0,8394.15,1
2,8072.06,1
3,7522.02,1
5,4428.02,5
16,3113.10,3
7,8153.10,3
3,4762.04,1
7,6191.04,2
11,8089.05,4
5,8089.05,7
6,8153.10,7
5,8153.10,5
8,5199.01,18
5,4101.17,3
17,6960.10,2
13,6960.10,1
2,4107.13,3
4,4762.04,1
5,5289.05,1
0,7971.07,2
7,7983.04,2
8,7983.04,3
2,4169.04,2
9,3625.04,10
16,8741.01,1
0,8831.03,4
2,7132.08,3
20,8715.06,3
13,6524.09,3
23,7842.16,3
2,4531.05,6
5,3660.07,2
5,5332.10,1
5,5401.03,1
4,7432.04,2
5,3688.06,2
1,8403.02,5
23,8107.10,3
1,4812.04,1
6,4677.06,27
6,8664.06,1
4,8133.08,3
0,3178.02,1
13,5473.06,24
3,5379.10,3
12,5379.10,27
0,5379.10,11
13,6255.02,1
14,5379.10,38
21,5379.10,23
22,5379.10,25
10,5379.10,34
2,5379.10,9
3,3946.07,1
7,6659.10,12
23,7932.10,7
21,7188.10,6
22,7188.10,6
17,4933.03,4
2,4455.10,1
18,6242.10,1
23,5359.10,11
6,4371.01,16
12,5138.03,7
22,4455.10,6
1,8327.15,2
5,4116.08,19
2,6306.01,2
11,8415.01,4
15,3034.02,3
22,4119.04,6
14,3034.02,5
23,7100.07,12
9,6817.15,1
0,4455.11,3
2,7979.17,2
23,8245.03,3
1,4645.04,3
11,6893.10,10
4,6700.14,1
21,5065.10,18
12,7830.03,12
6,3376.04,5
6,5057.07,2
4,5644.05,7
1,7230.10,2
0,6468.01,4
4,5057.09,1
20,8210.01,2
4,4039.04,1
5,8069.01,4
5,7692.11,2
0,7230.10,4
8,8494.07,3
21,7230.10,13
13,5257.01,10
19,7849.10,5
14,7849.10,7
2,5403.04,3
5,3993.03,12
13,5548.01,3
5,7388.10,3
12,7849.10,5
17,3454.01,3
23,6659.03,6
22,7388.10,6
5,6629.06,1
4,4263.12,6
5,4336.01,6
2,5997.10,3
17,4120.02,4
3,4023.05,1
4,6319.07,2
5,4157.15,3
4,4157.15,3
0,8104.10,3
3,6932.14,1
20,8104.10,1
17,8104.10,2
1,5676.04,2
0,3742.11,2
13,8104.10,4
22,3707.01,2
5,6001.01,2
5,4605.04,2
5,3882.01,8
4,5696.03,1
11,8351.06,6
10,8049.05,5
20,6960.1,2
4,3648.08,1
7,8100.01,8
5,7528.31,4
12,3359.01,8
6,4330.09,6
3,4138.04,1
14,5510.05,6
0,3266.01,2
14,8216.02,4
23,3576.1,1
5,7997.08,9
6,3847.04,5
7,8432.11,2
19,8532.03,1
4,6740.1,1
23,3303.03,2
2,7243.04,5
1,3966.01,1
3,8012.04,2
3,6660.07,1
6,3639.04,1
5,4033.16,2
9,5360.02,2
8,3164.04,1
3,6876.04,2
5,5550.09,1
3,5360.02,1
2,4715.01,1
3,4434.06,2
11,4096.08,3
4,5168.04,2
2,6814.01,2
22,8218.04,1
1,7942.21,1
10,6787.02,2
1,2898.01,1
3,5034.03,1
9,8715.06,5
20,5379.10,46
1,8137.06,3
22,4095.1,5
7,3140.09,3
4,4781.05,1
6,8491.07,1
12,3925.03,3
17,3982.01,2
8,8496.01,2
13,8862.02,2
4,3608.06,1
4,5129.01,1
2,3253.01,2
0,5953.03,5
0,5473.06,5
0,5917.02,5
21,6603.06,1
11,4962.02,11
12,7991.01,6
7,7991.01,15
0,6989.07,15
5,5569.07,3
3,6251.06,3
4,4840.06,2
4,5569.07,3
20,4110.1,14
11,7202.07,11
2,7009.02,1
2,4784.02,3
2,4954.07,1
22,7009.02,9
4,6064.08,7
17,6741.03,4
23,6943.07,6
2,6682.03,6
6,3611.02,58
22,5257.01,3
23,7137.04,1
4,5442.09,1
0,7032.02,1
0,4146.02,1
2,7314.03,1
5,4680.05,3
3,6830.02,6
1,5359.12,2
6,6766.03,4
5,6766.03,10
8,6654.05,1
6,6134.13,7
0,4137.1,2
4,4543.07,2
5,4543.07,13
3,5230.02,4
8,5579.04,4
4,3498.09,4
6,3966.03,12
5,3498.09,6
6,4422.04,5
7,8532.03,3
5,6804.01,5
4,6804.01,10
5,4617.01,11
22,3278.07,2
8,6358.05,5
1,7898.03,3
5,6498.1,6
6,6787.02,1
0,8582.02,1
5,6842.02,9
2,8752.01,1
10,4985.09,3
1,8752.01,1
22,8491.07,2
7,4095.1,2
0,7860.08,2
20,8778.01,3
5,6596.1,3
7,5854.1,2
4,3538.09,1
3,4818.03,2
22,3315.05,3
12,8410.1,1
2,6667.04,7
6,5755.01,6
19,8410.1,2
23,4172.04,5
11,3776.10,2
4,6819.15,7
3,5953.03,2
6,6098.02,4
4,4096.08,1
5,5471.04,1
17,5923.02,6
4,5379.1,2
5,5068.02,3
11,8114.02,3
17,8114.02,3
14,6314.09,3
12,4962.02,25
1,6554.05,2
9,8122.04,4
8,3931.09,1
17,7803.08,7
22,4202.04,4
9,3451.01,3
12,8346.06,7
20,8110.04,5
3,6151.03,5
8,2971.02,7
12,2832.03,9
0,8849.03,1
11,2832.03,8
0,8245.03,1
20,6433.01,4
5,3839.02,10
2,6365.1,4
0,8229.04,2
15,7654.04,3
3,5520.09,4
22,3463.01,3
15,6703.06,11
3,7119.04,3
2,3993.03,1
0,4214.04,6
14,5987.03,2
16,6405.03,2
1,3379.03,4
21,8076.08,1
6,4001.09,18
15,6660.05,3
2,4543.07,3
3,5922.04,5
8,3246.06,2
5,3246.06,4
23,8387.03,2
10,7657.03,2
0,6585.11,1
18,3742.11,9
12,7891.06,9
10,8107.10,1
3,6022.04,6
8,3283.05,1
8,6757.03,4
11,7840.11,12
4,5270.05,2
21,7687.05,7
5,3359.01,3
14,6465.04,7
23,3359.01,5
1,4830.02,1
12,8738.01,1
14,3266.01,10
17,8099.04,6
4,6949.03,5
12,8216.02,3
2,4290.06,1
22,3230.01,3
1,4290.06,4
7,7737.06,6
8,6724.01,6
12,7777.02,3
23,8366.07,3
23,3376.02,4
0,3981.1,2
1,7913.15,2
23,6499.06,1
0,7935.07,3
14,8167.02,6
17,8167.02,7
17,3229.07,1
12,4086.05,7
16,6869.06,1
7,3856.03,3
19,8344.09,6
13,3135.04,2
4,7023.04,1
2,8665.09,2
3,8052.02,1
10,6371.03,3
6,3318.05,1
3,7971.07,3
3,5922.08,2
3,7575.01,1
1,3138.09,1
7,7858.02,6
19,8330.05,1
2,4497.09,3
4,4095.1,1
0,5115.01,3
11,8465.01,1
3,7186.15,2
22,6596.1,2
21,8831.03,1
0,3593.01,1
3,6682.08,1
10,7793.02,10
19,3161.02,4
6,5332.1,8
7,7927.08,4
1,3871.02,2
11,3000.08,7
2,8137.06,1
19,7835.1,2
9,7669.1,3
9,6542.05,1
3,4345.11,1
19,8325.08,4
18,6642.08,4
1,7504.18,3
23,7948.1,2
23,7188.10,4
11,7948.1,2
6,6542.05,1
9,7703.14,2
7,6490.02,2
6,7948.1,3
2,4912.1,3
7,5953.03,2
1,4222.02,11
9,4843.01,3
20,6609.03,2
2,7188.1,4
6,5138.03,2
0,4143.04,8
5,7595.17,14
7,4710.06,2
20,3958.02,5
6,6151.03,1
20,8233.01,3
9,6533.02,2
1,4889.06,5
10,7165.01,10
6,3286.07,3
15,8756.03,1
21,7654.04,1
17,8696.05,2
1,8879.02,1
20,6255.02,2
5,7082.08,4
13,6113.07,1
2,7840.05,3
5,3728.04,3
4,4025.02,3
14,3428.04,6
3,8016.07,2
2,8696.05,1
5,7863.03,4
3,7931.05,1
2,7872.03,2
1,4131.03,5
23,8138.07,2
1,8172.07,1
20,8172.07,3
4,4366.10,2
8,6185.04,2
3,4095.03,2
3,3192.05,1
7,3520.01,4
5,7502.01,13
23,4212.01,3
5,5051.02,2
14,3526.04,5
9,7716.19,7
5,4010.13,2
15,3526.04,3
4,5190.09,4
8,4707.03,24
0,8104.1,1
0,6273.03,1
1,7891.06,2
6,5945.01,5
2,8104.1,3
4,4231.04,2
11,6323.04,4
1,3882.01,1
22,7687.05,7
10,6216.01,2
3,4707.04,2
2,7623.13,1
5,3657.06,3
4,8679.03,1
5,3648.08,8
8,4301.07,15
3,7188.13,3
1,4846.01,7
4,4074.14,1
14,5273.01,3
20,6380.1,2
21,7935.07,4
17,3278.07,4
1,3460.02,1
19,7816.14,2
5,8257.03,11
9,7626.02,4
8,4244.06,1
7,7575.01,3
14,3315.05,4
12,6231.01,3
6,7575.01,1
12,2912.08,2
7,6423.03,2
0,3318.05,1
11,6287.02,1
6,7910.1,3
